date,county,latitude,longitude,rainfall_mm,temp_max_c,temp_min_c,temp_avg_c,evapotranspiration_mm,wind_speed_kmh,data_source
2025-01-26,Kakamega,0.435,34.62,11.4,25.8,15.9,20.85,4.03,18.9,open-meteo-archive
2025-01-27,Kakamega,0.435,34.62,0.2,29.5,16.1,22.8,5.38,15.0,open-meteo-archive
2025-01-28,Kakamega,0.435,34.62,4.5,28.1,16.4,22.25,4.38,18.8,open-meteo-archive
2025-01-29,Kakamega,0.435,34.62,1.3,26.8,17.8,22.3,4.23,14.3,open-meteo-archive
2025-01-30,Kakamega,0.435,34.62,3.3,27.1,15.8,21.45,4.09,9.0,open-meteo-archive
2025-01-31,Kakamega,0.435,34.62,2.1,27.0,14.6,20.8,5.01,15.7,open-meteo-archive
2025-02-01,Kakamega,0.435,34.62,2.1,28.0,15.4,21.7,4.57,18.8,open-meteo-archive
2025-02-02,Kakamega,0.435,34.62,4.1,27.8,16.2,22.0,4.31,10.0,open-meteo-archive
2025-02-03,Kakamega,0.435,34.62,0.0,28.8,14.1,21.45,5.2,17.3,open-meteo-archive
2025-02-04,Kakamega,0.435,34.62,0.0,32.3,15.8,24.05,6.3,20.3,open-meteo-archive
2025-02-05,Kakamega,0.435,34.62,0.0,33.1,14.8,23.95,6.52,25.4,open-meteo-archive
2025-02-06,Kakamega,0.435,34.62,0.0,33.1,16.7,24.9,6.84,23.3,open-meteo-archive
2025-02-07,Kakamega,0.435,34.62,0.7,33.7,16.5,25.1,6.0,27.5,open-meteo-archive
2025-02-08,Kakamega,0.435,34.62,0.5,33.8,15.6,24.7,5.57,22.0,open-meteo-archive
2025-02-09,Kakamega,0.435,34.62,0.0,32.9,16.8,24.85,5.6,19.9,open-meteo-archive
2025-02-10,Kakamega,0.435,34.62,0.0,34.7,16.1,25.4,6.37,17.8,open-meteo-archive
2025-02-11,Kakamega,0.435,34.62,0.0,33.6,18.7,26.15,7.51,19.4,open-meteo-archive
2025-02-12,Kakamega,0.435,34.62,0.0,34.5,18.9,26.7,7.24,17.0,open-meteo-archive
2025-02-13,Kakamega,0.435,34.62,0.0,33.4,19.3,26.35,6.72,18.4,open-meteo-archive
2025-02-14,Kakamega,0.435,34.62,0.0,34.9,17.9,26.4,6.94,18.8,open-meteo-archive
2025-02-15,Kakamega,0.435,34.62,0.5,31.6,18.2,24.9,5.52,17.3,open-meteo-archive
2025-02-16,Kakamega,0.435,34.62,0.0,34.5,16.1,25.3,5.78,19.4,open-meteo-archive
2025-02-17,Kakamega,0.435,34.62,0.0,33.8,15.9,24.85,6.98,19.8,open-meteo-archive
2025-02-18,Kakamega,0.435,34.62,0.0,33.7,16.2,24.95,7.57,18.6,open-meteo-archive
2025-02-19,Kakamega,0.435,34.62,0.0,33.9,17.4,25.65,7.14,25.8,open-meteo-archive
2025-02-20,Kakamega,0.435,34.62,0.0,34.6,16.5,25.55,7.5,20.7,open-meteo-archive
2025-02-21,Kakamega,0.435,34.62,0.0,35.0,15.2,25.1,7.26,19.2,open-meteo-archive
2025-02-22,Kakamega,0.435,34.62,0.0,34.2,17.4,25.8,8.48,25.2,open-meteo-archive
2025-02-23,Kakamega,0.435,34.62,0.0,34.2,18.6,26.4,7.74,28.2,open-meteo-archive
2025-02-24,Kakamega,0.435,34.62,0.0,33.7,17.9,25.8,7.37,22.5,open-meteo-archive
2025-02-25,Kakamega,0.435,34.62,0.0,33.8,18.6,26.2,9.3,26.7,open-meteo-archive
2025-02-26,Kakamega,0.435,34.62,0.0,33.5,19.9,26.7,9.74,26.5,open-meteo-archive
2025-02-27,Kakamega,0.435,34.62,0.4,34.3,18.5,26.4,8.44,26.9,open-meteo-archive
2025-02-28,Kakamega,0.435,34.62,0.0,34.5,18.0,26.25,7.55,16.8,open-meteo-archive
2025-03-01,Kakamega,0.435,34.62,0.0,35.4,19.0,27.2,6.28,17.2,open-meteo-archive
2025-03-02,Kakamega,0.435,34.62,0.0,34.4,18.0,26.2,7.68,24.9,open-meteo-archive
2025-03-03,Kakamega,0.435,34.62,0.0,35.2,17.0,26.1,6.77,21.5,open-meteo-archive
2025-03-04,Kakamega,0.435,34.62,0.0,34.3,18.0,26.15,5.96,21.5,open-meteo-archive
2025-03-05,Kakamega,0.435,34.62,0.0,36.0,19.0,27.5,6.46,19.6,open-meteo-archive
2025-03-06,Kakamega,0.435,34.62,0.0,34.6,20.0,27.3,6.27,18.8,open-meteo-archive
2025-03-07,Kakamega,0.435,34.62,0.0,34.7,19.5,27.1,6.54,18.6,open-meteo-archive
2025-03-08,Kakamega,0.435,34.62,0.3,33.4,19.5,26.45,4.94,29.1,open-meteo-archive
2025-03-09,Kakamega,0.435,34.62,11.5,29.5,18.6,24.05,4.24,18.3,open-meteo-archive
2025-03-10,Kakamega,0.435,34.62,10.9,27.0,18.7,22.85,3.55,22.9,open-meteo-archive
2025-03-11,Kakamega,0.435,34.62,5.6,28.7,17.6,23.15,4.43,16.4,open-meteo-archive
2025-03-12,Kakamega,0.435,34.62,0.0,30.6,16.4,23.5,5.0,29.6,open-meteo-archive
2025-03-13,Kakamega,0.435,34.62,0.5,28.6,17.1,22.85,4.64,11.7,open-meteo-archive
2025-03-14,Kakamega,0.435,34.62,0.1,33.0,16.8,24.9,5.75,16.0,open-meteo-archive
2025-03-15,Kakamega,0.435,34.62,2.5,30.5,16.6,23.55,5.31,21.7,open-meteo-archive
2025-03-16,Kakamega,0.435,34.62,3.2,27.3,16.7,22.0,4.06,17.0,open-meteo-archive
2025-03-17,Kakamega,0.435,34.62,12.3,28.4,17.1,22.75,4.61,11.3,open-meteo-archive
2025-03-18,Kakamega,0.435,34.62,8.5,29.1,16.2,22.65,4.75,12.8,open-meteo-archive
2025-03-19,Kakamega,0.435,34.62,17.9,26.4,18.1,22.25,4.29,14.6,open-meteo-archive
2025-03-20,Kakamega,0.435,34.62,13.9,25.9,17.5,21.7,3.08,13.8,open-meteo-archive
2025-03-21,Kakamega,0.435,34.62,0.1,27.9,17.0,22.45,5.22,15.5,open-meteo-archive
2025-03-22,Kakamega,0.435,34.62,0.2,29.0,16.4,22.7,4.88,9.8,open-meteo-archive
2025-03-23,Kakamega,0.435,34.62,0.6,27.6,17.0,22.3,4.33,20.1,open-meteo-archive
2025-03-24,Kakamega,0.435,34.62,11.0,25.9,16.9,21.4,3.82,11.6,open-meteo-archive
2025-03-25,Kakamega,0.435,34.62,2.1,28.3,15.2,21.75,4.62,15.0,open-meteo-archive
2025-01-01,Kericho,-0.31,35.355,0.0,24.0,12.9,18.45,5.01,22.4,open-meteo-archive
2025-01-02,Kericho,-0.31,35.355,0.0,24.0,10.8,17.4,5.43,19.9,open-meteo-archive
2025-01-03,Kericho,-0.31,35.355,0.0,24.1,11.2,17.65,5.01,25.5,open-meteo-archive
2025-01-04,Kericho,-0.31,35.355,0.0,23.2,13.2,18.2,5.02,23.2,open-meteo-archive
2025-01-05,Kericho,-0.31,35.355,0.0,23.9,13.2,18.55,5.63,24.6,open-meteo-archive
2025-01-06,Kericho,-0.31,35.355,0.0,24.9,11.2,18.05,5.39,21.4,open-meteo-archive
2025-01-07,Kericho,-0.31,35.355,0.0,24.5,12.2,18.35,4.69,14.8,open-meteo-archive
2025-01-08,Kericho,-0.31,35.355,0.0,23.2,12.1,17.65,4.52,11.6,open-meteo-archive
2025-01-09,Kericho,-0.31,35.355,2.6,22.6,12.6,17.6,4.32,12.1,open-meteo-archive
2025-01-10,Kericho,-0.31,35.355,14.3,23.3,13.5,18.4,3.88,16.9,open-meteo-archive
2025-01-11,Kericho,-0.31,35.355,0.2,22.5,12.6,17.55,4.43,16.3,open-meteo-archive
2025-01-12,Kericho,-0.31,35.355,0.2,21.3,10.9,16.1,4.21,11.7,open-meteo-archive
2025-01-13,Kericho,-0.31,35.355,0.0,24.1,12.4,18.25,4.7,15.2,open-meteo-archive
2025-01-14,Kericho,-0.31,35.355,0.0,23.2,13.0,18.1,6.04,25.5,open-meteo-archive
2025-01-15,Kericho,-0.31,35.355,0.0,23.0,13.4,18.2,6.25,25.6,open-meteo-archive
2025-01-16,Kericho,-0.31,35.355,0.0,24.0,12.0,18.0,5.75,23.4,open-meteo-archive
2025-01-17,Kericho,-0.31,35.355,0.1,23.5,13.1,18.3,5.17,23.0,open-meteo-archive
2025-01-18,Kericho,-0.31,35.355,0.0,24.0,12.5,18.25,4.69,16.0,open-meteo-archive
2025-01-19,Kericho,-0.31,35.355,0.0,23.8,12.7,18.25,5.02,13.9,open-meteo-archive
2025-01-20,Kericho,-0.31,35.355,0.1,24.9,13.0,18.95,5.3,18.3,open-meteo-archive
2025-01-21,Kericho,-0.31,35.355,0.2,23.5,11.6,17.55,4.74,14.3,open-meteo-archive
2025-01-22,Kericho,-0.31,35.355,0.4,23.8,11.5,17.65,4.75,16.3,open-meteo-archive
2025-01-23,Kericho,-0.31,35.355,0.7,22.6,11.1,16.85,4.42,14.8,open-meteo-archive
2025-01-24,Kericho,-0.31,35.355,0.3,23.2,11.8,17.5,4.68,13.6,open-meteo-archive
2025-01-25,Kericho,-0.31,35.355,1.4,21.2,12.1,16.65,3.86,15.9,open-meteo-archive
2025-01-26,Kericho,-0.31,35.355,8.1,19.2,11.7,15.45,3.43,11.7,open-meteo-archive
2025-01-27,Kericho,-0.31,35.355,0.5,22.0,11.9,16.95,4.31,12.6,open-meteo-archive
2025-01-28,Kericho,-0.31,35.355,7.5,20.0,12.1,16.05,3.45,13.9,open-meteo-archive
2025-01-29,Kericho,-0.31,35.355,7.7,20.3,11.9,16.1,3.34,10.5,open-meteo-archive
2025-01-30,Kericho,-0.31,35.355,33.8,20.6,12.8,16.7,3.06,14.0,open-meteo-archive
2025-01-31,Kericho,-0.31,35.355,1.6,22.2,12.0,17.1,4.37,13.3,open-meteo-archive
2025-02-01,Kericho,-0.31,35.355,2.9,20.6,11.4,16.0,3.85,11.0,open-meteo-archive
2025-02-02,Kericho,-0.31,35.355,0.7,21.4,13.2,17.3,3.58,10.1,open-meteo-archive
2025-02-03,Kericho,-0.31,35.355,0.2,23.1,11.9,17.5,4.73,13.7,open-meteo-archive
2025-02-04,Kericho,-0.31,35.355,0.0,24.1,12.1,18.1,5.33,22.4,open-meteo-archive
2025-02-05,Kericho,-0.31,35.355,0.0,25.3,12.4,18.85,5.17,17.0,open-meteo-archive
2025-02-06,Kericho,-0.31,35.355,0.2,25.3,12.7,19.0,5.15,16.3,open-meteo-archive
2025-02-07,Kericho,-0.31,35.355,0.0,24.9,11.8,18.35,4.81,14.7,open-meteo-archive
2025-02-08,Kericho,-0.31,35.355,0.0,24.5,12.4,18.45,4.8,15.5,open-meteo-archive
2025-02-09,Kericho,-0.31,35.355,0.0,23.9,11.3,17.6,4.88,13.2,open-meteo-archive
2025-02-10,Kericho,-0.31,35.355,0.0,26.0,12.8,19.4,5.68,16.1,open-meteo-archive
2025-02-11,Kericho,-0.31,35.355,0.0,25.4,12.6,19.0,6.38,24.5,open-meteo-archive
2025-02-12,Kericho,-0.31,35.355,0.0,25.6,14.2,19.9,6.01,26.1,open-meteo-archive
2025-02-13,Kericho,-0.31,35.355,0.0,25.4,14.6,20.0,5.64,22.8,open-meteo-archive
2025-02-14,Kericho,-0.31,35.355,0.1,26.4,12.5,19.45,4.9,15.5,open-meteo-archive
2025-02-15,Kericho,-0.31,35.355,2.3,23.9,14.4,19.15,4.78,17.4,open-meteo-archive
2025-02-16,Kericho,-0.31,35.355,0.1,25.1,12.4,18.75,4.87,12.5,open-meteo-archive
2025-02-17,Kericho,-0.31,35.355,0.0,25.7,12.8,19.25,6.15,19.8,open-meteo-archive
2025-02-18,Kericho,-0.31,35.355,0.0,25.9,13.1,19.5,6.73,23.1,open-meteo-archive
2025-02-19,Kericho,-0.31,35.355,0.0,25.8,12.8,19.3,5.83,18.6,open-meteo-archive
2025-02-20,Kericho,-0.31,35.355,0.0,25.8,13.4,19.6,6.38,15.3,open-meteo-archive
2025-02-21,Kericho,-0.31,35.355,0.0,25.6,10.6,18.1,6.64,16.5,open-meteo-archive
2025-02-22,Kericho,-0.31,35.355,0.0,25.8,11.9,18.85,7.59,32.9,open-meteo-archive
2025-02-23,Kericho,-0.31,35.355,0.0,25.8,14.0,19.9,6.83,31.3,open-meteo-archive
2025-02-24,Kericho,-0.31,35.355,0.0,25.8,13.9,19.85,7.01,22.1,open-meteo-archive
2025-02-25,Kericho,-0.31,35.355,0.0,25.5,13.8,19.65,7.43,28.8,open-meteo-archive
2025-02-26,Kericho,-0.31,35.355,0.0,27.0,13.9,20.45,6.89,28.8,open-meteo-archive
2025-02-27,Kericho,-0.31,35.355,0.0,26.6,14.6,20.6,7.24,22.2,open-meteo-archive
2025-02-28,Kericho,-0.31,35.355,0.0,26.6,12.7,19.65,6.36,20.8,open-meteo-archive
2025-03-01,Kericho,-0.31,35.355,0.0,27.5,15.2,21.35,6.97,19.6,open-meteo-archive
2025-03-02,Kericho,-0.31,35.355,0.0,27.1,15.9,21.5,7.12,23.2,open-meteo-archive
2025-03-03,Kericho,-0.31,35.355,0.0,27.7,12.5,20.1,6.48,17.8,open-meteo-archive
2025-03-04,Kericho,-0.31,35.355,0.0,27.2,13.2,20.2,5.27,15.6,open-meteo-archive
2025-03-05,Kericho,-0.31,35.355,0.0,29.0,13.1,21.05,5.87,18.6,open-meteo-archive
2025-03-06,Kericho,-0.31,35.355,0.1,26.6,14.6,20.6,5.24,15.9,open-meteo-archive
2025-03-07,Kericho,-0.31,35.355,0.0,28.2,14.9,21.55,5.88,14.0,open-meteo-archive
2025-03-08,Kericho,-0.31,35.355,0.1,26.5,13.9,20.2,5.11,14.8,open-meteo-archive
2025-03-09,Kericho,-0.31,35.355,15.3,22.9,13.6,18.25,3.73,14.1,open-meteo-archive
2025-03-10,Kericho,-0.31,35.355,21.4,21.0,13.4,17.2,2.8,13.0,open-meteo-archive
2025-03-11,Kericho,-0.31,35.355,1.3,23.8,13.0,18.4,4.15,16.6,open-meteo-archive
2025-03-12,Kericho,-0.31,35.355,0.0,24.5,12.8,18.65,5.19,15.4,open-meteo-archive
2025-03-13,Kericho,-0.31,35.355,0.0,24.6,11.2,17.9,4.49,12.7,open-meteo-archive
2025-03-14,Kericho,-0.31,35.355,0.2,25.6,14.1,19.85,5.2,15.5,open-meteo-archive
2025-03-15,Kericho,-0.31,35.355,0.0,25.9,12.4,19.15,4.99,15.0,open-meteo-archive
2025-03-16,Kericho,-0.31,35.355,0.3,22.2,11.8,17.0,4.42,15.0,open-meteo-archive
2025-03-17,Kericho,-0.31,35.355,1.8,24.2,12.8,18.5,4.65,11.3,open-meteo-archive
2025-03-18,Kericho,-0.31,35.355,5.6,24.7,12.9,18.8,4.12,13.8,open-meteo-archive
2025-03-19,Kericho,-0.31,35.355,12.2,23.0,13.1,18.05,3.75,11.7,open-meteo-archive
2025-03-20,Kericho,-0.31,35.355,8.7,19.9,12.8,16.35,2.91,9.0,open-meteo-archive
2025-03-21,Kericho,-0.31,35.355,0.9,24.5,11.6,18.05,4.66,12.4,open-meteo-archive
2025-03-22,Kericho,-0.31,35.355,4.1,23.5,13.4,18.45,4.2,11.3,open-meteo-archive
2025-03-23,Kericho,-0.31,35.355,2.9,23.3,13.1,18.2,4.53,13.3,open-meteo-archive
2025-03-24,Kericho,-0.31,35.355,14.7,21.7,12.1,16.9,3.74,9.6,open-meteo-archive
2025-03-25,Kericho,-0.31,35.355,2.4,22.0,12.6,17.3,3.77,11.3,open-meteo-archive
2025-01-01,Kiambu,-1.055,37.0,0.2,25.5,13.6,19.55,4.88,18.8,open-meteo-archive
2025-01-02,Kiambu,-1.055,37.0,0.0,25.0,14.6,19.8,4.69,19.0,open-meteo-archive
2025-01-03,Kiambu,-1.055,37.0,2.0,24.5,13.9,19.2,4.82,18.3,open-meteo-archive
2025-01-04,Kiambu,-1.055,37.0,0.1,25.7,15.0,20.35,4.92,19.6,open-meteo-archive
2025-01-05,Kiambu,-1.055,37.0,1.7,24.2,14.7,19.45,4.55,19.8,open-meteo-archive
2025-01-06,Kiambu,-1.055,37.0,0.0,25.0,12.4,18.7,5.22,19.0,open-meteo-archive
2025-01-07,Kiambu,-1.055,37.0,0.0,25.9,12.8,19.35,5.37,14.6,open-meteo-archive
2025-01-08,Kiambu,-1.055,37.0,0.1,26.4,13.5,19.95,5.09,11.6,open-meteo-archive
2025-01-09,Kiambu,-1.055,37.0,0.7,27.0,14.9,20.95,4.89,13.7,open-meteo-archive
2025-01-10,Kiambu,-1.055,37.0,0.8,25.5,14.9,20.2,4.6,16.0,open-meteo-archive
2025-01-11,Kiambu,-1.055,37.0,0.3,26.2,14.6,20.4,5.05,15.4,open-meteo-archive
2025-01-12,Kiambu,-1.055,37.0,0.3,26.9,15.7,21.3,5.05,14.0,open-meteo-archive
2025-01-13,Kiambu,-1.055,37.0,0.3,26.9,15.7,21.3,5.33,17.1,open-meteo-archive
2025-01-14,Kiambu,-1.055,37.0,0.0,26.3,15.9,21.1,5.82,22.0,open-meteo-archive
2025-01-15,Kiambu,-1.055,37.0,0.1,24.9,13.4,19.15,4.66,20.5,open-meteo-archive
2025-01-16,Kiambu,-1.055,37.0,0.0,25.1,13.6,19.35,5.34,17.7,open-meteo-archive
2025-01-17,Kiambu,-1.055,37.0,0.2,24.8,13.9,19.35,5.18,17.4,open-meteo-archive
2025-01-18,Kiambu,-1.055,37.0,0.1,26.2,13.4,19.8,5.16,14.2,open-meteo-archive
2025-01-19,Kiambu,-1.055,37.0,0.4,26.1,14.8,20.45,5.07,13.4,open-meteo-archive
2025-01-20,Kiambu,-1.055,37.0,0.0,27.4,14.8,21.1,5.32,15.8,open-meteo-archive
2025-01-21,Kiambu,-1.055,37.0,0.0,27.0,14.4,20.7,5.41,14.3,open-meteo-archive
2025-01-22,Kiambu,-1.055,37.0,0.0,27.1,14.6,20.85,5.46,13.2,open-meteo-archive
2025-01-23,Kiambu,-1.055,37.0,1.2,27.0,14.3,20.65,5.18,14.8,open-meteo-archive
2025-01-24,Kiambu,-1.055,37.0,0.2,27.1,14.2,20.65,5.3,15.3,open-meteo-archive
2025-01-25,Kiambu,-1.055,37.0,10.1,27.0,14.0,20.5,5.1,18.1,open-meteo-archive
2025-01-26,Kiambu,-1.055,37.0,2.3,26.8,14.9,20.85,4.8,11.0,open-meteo-archive
2025-01-27,Kiambu,-1.055,37.0,1.5,24.5,15.4,19.95,3.85,12.4,open-meteo-archive
2025-01-28,Kiambu,-1.055,37.0,6.8,24.8,15.4,20.1,3.6,12.5,open-meteo-archive
2025-01-29,Kiambu,-1.055,37.0,2.7,26.0,14.1,20.05,4.56,18.1,open-meteo-archive
2025-01-30,Kiambu,-1.055,37.0,16.9,22.8,15.4,19.1,2.99,9.4,open-meteo-archive
2025-01-31,Kiambu,-1.055,37.0,0.2,25.1,13.1,19.1,4.93,17.0,open-meteo-archive
2025-02-01,Kiambu,-1.055,37.0,1.9,24.7,14.9,19.8,4.68,13.8,open-meteo-archive
2025-02-02,Kiambu,-1.055,37.0,0.2,25.6,15.3,20.45,4.6,10.9,open-meteo-archive
2025-02-03,Kiambu,-1.055,37.0,0.0,26.2,14.4,20.3,5.41,17.4,open-meteo-archive
2025-02-04,Kiambu,-1.055,37.0,0.0,24.8,14.0,19.4,5.0,20.8,open-meteo-archive
2025-02-05,Kiambu,-1.055,37.0,0.0,25.8,12.5,19.15,5.34,15.4,open-meteo-archive
2025-02-06,Kiambu,-1.055,37.0,0.0,26.2,12.6,19.4,5.44,18.1,open-meteo-archive
2025-02-07,Kiambu,-1.055,37.0,0.0,26.0,15.9,20.95,4.7,15.2,open-meteo-archive
2025-02-08,Kiambu,-1.055,37.0,0.0,27.5,14.4,20.95,5.55,13.8,open-meteo-archive
2025-02-09,Kiambu,-1.055,37.0,0.0,27.4,14.2,20.8,5.5,13.7,open-meteo-archive
2025-02-10,Kiambu,-1.055,37.0,0.0,27.2,14.9,21.05,5.63,19.6,open-meteo-archive
2025-02-11,Kiambu,-1.055,37.0,0.0,26.5,15.1,20.8,5.57,19.5,open-meteo-archive
2025-02-12,Kiambu,-1.055,37.0,1.2,24.9,15.2,20.05,4.28,19.6,open-meteo-archive
2025-02-13,Kiambu,-1.055,37.0,3.3,25.4,16.6,21.0,4.42,20.0,open-meteo-archive
2025-02-14,Kiambu,-1.055,37.0,0.0,26.9,14.9,20.9,5.63,16.3,open-meteo-archive
2025-02-15,Kiambu,-1.055,37.0,0.0,27.9,15.4,21.65,5.74,14.3,open-meteo-archive
2025-02-16,Kiambu,-1.055,37.0,0.4,27.5,16.3,21.9,5.41,17.8,open-meteo-archive
2025-02-17,Kiambu,-1.055,37.0,0.0,27.4,15.1,21.25,5.66,19.7,open-meteo-archive
2025-02-18,Kiambu,-1.055,37.0,0.0,27.8,14.4,21.1,6.11,17.8,open-meteo-archive
2025-02-19,Kiambu,-1.055,37.0,0.0,28.5,13.4,20.95,6.42,17.1,open-meteo-archive
2025-02-20,Kiambu,-1.055,37.0,0.0,29.1,12.2,20.65,6.43,14.7,open-meteo-archive
2025-02-21,Kiambu,-1.055,37.0,0.0,28.6,14.1,21.35,6.63,22.5,open-meteo-archive
2025-02-22,Kiambu,-1.055,37.0,0.0,27.7,14.6,21.15,6.59,24.2,open-meteo-archive
2025-02-23,Kiambu,-1.055,37.0,0.0,28.1,14.4,21.25,6.08,20.0,open-meteo-archive
2025-02-24,Kiambu,-1.055,37.0,0.1,27.4,14.4,20.9,6.19,21.6,open-meteo-archive
2025-02-25,Kiambu,-1.055,37.0,0.0,28.1,15.1,21.6,6.24,21.8,open-meteo-archive
2025-02-26,Kiambu,-1.055,37.0,0.0,28.0,14.4,21.2,6.56,17.8,open-meteo-archive
2025-02-27,Kiambu,-1.055,37.0,0.0,29.2,14.8,22.0,6.62,19.1,open-meteo-archive
2025-02-28,Kiambu,-1.055,37.0,0.0,29.7,14.1,21.9,6.66,20.3,open-meteo-archive
2025-03-01,Kiambu,-1.055,37.0,0.0,29.5,15.9,22.7,6.31,19.7,open-meteo-archive
2025-03-02,Kiambu,-1.055,37.0,0.0,28.5,15.5,22.0,5.92,16.2,open-meteo-archive
2025-03-03,Kiambu,-1.055,37.0,0.0,28.5,15.1,21.8,6.24,17.4,open-meteo-archive
2025-03-04,Kiambu,-1.055,37.0,0.0,28.1,15.5,21.8,5.9,17.0,open-meteo-archive
2025-03-05,Kiambu,-1.055,37.0,0.1,28.3,16.2,22.25,5.71,15.1,open-meteo-archive
2025-03-06,Kiambu,-1.055,37.0,0.0,29.1,15.6,22.35,5.97,17.1,open-meteo-archive
2025-03-07,Kiambu,-1.055,37.0,0.0,28.8,17.6,23.2,5.89,16.3,open-meteo-archive
2025-03-08,Kiambu,-1.055,37.0,0.2,27.8,17.4,22.6,4.89,13.3,open-meteo-archive
2025-03-09,Kiambu,-1.055,37.0,3.8,27.4,17.0,22.2,4.98,12.9,open-meteo-archive
2025-03-10,Kiambu,-1.055,37.0,10.8,26.7,16.6,21.65,4.03,12.4,open-meteo-archive
2025-03-11,Kiambu,-1.055,37.0,3.3,26.3,15.8,21.05,4.89,18.6,open-meteo-archive
2025-03-12,Kiambu,-1.055,37.0,0.3,26.0,16.0,21.0,4.93,17.1,open-meteo-archive
2025-03-13,Kiambu,-1.055,37.0,1.2,25.6,15.9,20.75,4.48,14.8,open-meteo-archive
2025-03-14,Kiambu,-1.055,37.0,0.0,29.2,14.6,21.9,6.13,17.5,open-meteo-archive
2025-03-15,Kiambu,-1.055,37.0,0.0,28.2,15.8,22.0,5.74,18.0,open-meteo-archive
2025-03-16,Kiambu,-1.055,37.0,0.5,27.4,15.2,21.3,5.36,18.4,open-meteo-archive
2025-03-17,Kiambu,-1.055,37.0,2.3,26.1,15.6,20.85,4.92,13.9,open-meteo-archive
2025-03-18,Kiambu,-1.055,37.0,4.3,25.0,16.0,20.5,4.36,15.8,open-meteo-archive
2025-03-19,Kiambu,-1.055,37.0,10.1,24.6,16.3,20.45,4.18,17.6,open-meteo-archive
2025-03-20,Kiambu,-1.055,37.0,2.7,23.8,16.2,20.0,3.35,12.1,open-meteo-archive
2025-03-21,Kiambu,-1.055,37.0,1.3,26.0,14.7,20.35,4.65,12.9,open-meteo-archive
2025-03-22,Kiambu,-1.055,37.0,4.9,24.6,15.9,20.25,4.49,16.0,open-meteo-archive
2025-03-23,Kiambu,-1.055,37.0,1.3,25.5,16.0,20.75,4.8,18.9,open-meteo-archive
2025-03-24,Kiambu,-1.055,37.0,2.7,26.0,15.8,20.9,4.79,16.8,open-meteo-archive
2025-03-25,Kiambu,-1.055,37.0,4.4,25.4,15.9,20.65,4.27,14.0,open-meteo-archive
2025-01-01,Kilifi,-3.115,39.57,1.3,34.8,24.6,29.7,5.42,18.7,open-meteo-archive
2025-01-02,Kilifi,-3.115,39.57,5.4,34.8,24.3,29.55,4.73,23.6,open-meteo-archive
2025-01-03,Kilifi,-3.115,39.57,0.4,34.3,23.8,29.05,5.64,19.1,open-meteo-archive
2025-01-04,Kilifi,-3.115,39.57,5.5,31.8,22.5,27.15,3.88,16.7,open-meteo-archive
2025-01-05,Kilifi,-3.115,39.57,2.4,34.0,23.7,28.85,5.25,20.3,open-meteo-archive
2025-01-06,Kilifi,-3.115,39.57,0.1,34.1,23.1,28.6,5.72,21.8,open-meteo-archive
2025-01-07,Kilifi,-3.115,39.57,0.1,33.2,22.2,27.7,5.37,16.9,open-meteo-archive
2025-01-08,Kilifi,-3.115,39.57,0.0,34.3,22.6,28.45,5.4,20.4,open-meteo-archive
2025-01-09,Kilifi,-3.115,39.57,1.4,33.5,23.7,28.6,5.06,20.3,open-meteo-archive
2025-01-10,Kilifi,-3.115,39.57,0.8,35.3,24.2,29.75,5.2,26.3,open-meteo-archive
2025-01-11,Kilifi,-3.115,39.57,0.9,35.0,24.0,29.5,5.26,19.1,open-meteo-archive
2025-01-12,Kilifi,-3.115,39.57,0.1,36.1,24.0,30.05,5.76,24.1,open-meteo-archive
2025-01-13,Kilifi,-3.115,39.57,0.0,37.5,24.0,30.75,6.21,22.7,open-meteo-archive
2025-01-14,Kilifi,-3.115,39.57,0.0,36.9,23.6,30.25,6.51,27.7,open-meteo-archive
2025-01-15,Kilifi,-3.115,39.57,0.7,35.2,23.0,29.1,5.91,21.0,open-meteo-archive
2025-01-16,Kilifi,-3.115,39.57,0.0,36.0,23.2,29.6,6.09,21.2,open-meteo-archive
2025-01-17,Kilifi,-3.115,39.57,0.2,36.0,24.0,30.0,5.83,20.2,open-meteo-archive
2025-01-18,Kilifi,-3.115,39.57,0.2,35.8,23.6,29.7,5.59,19.4,open-meteo-archive
2025-01-19,Kilifi,-3.115,39.57,0.1,36.8,24.0,30.4,6.06,23.6,open-meteo-archive
2025-01-20,Kilifi,-3.115,39.57,0.0,37.9,24.5,31.2,6.13,21.5,open-meteo-archive
2025-01-21,Kilifi,-3.115,39.57,0.0,37.2,24.4,30.8,6.14,22.0,open-meteo-archive
2025-01-22,Kilifi,-3.115,39.57,0.2,37.0,24.1,30.55,5.84,24.5,open-meteo-archive
2025-01-23,Kilifi,-3.115,39.57,0.0,36.6,24.1,30.35,6.06,22.9,open-meteo-archive
2025-01-24,Kilifi,-3.115,39.57,0.0,36.6,23.7,30.15,6.17,23.0,open-meteo-archive
2025-01-25,Kilifi,-3.115,39.57,0.0,36.5,23.3,29.9,6.07,24.5,open-meteo-archive
2025-01-26,Kilifi,-3.115,39.57,0.1,36.9,23.6,30.25,6.1,23.5,open-meteo-archive
2025-01-27,Kilifi,-3.115,39.57,0.2,37.9,22.9,30.4,6.15,20.5,open-meteo-archive
2025-01-28,Kilifi,-3.115,39.57,1.5,37.3,23.6,30.45,5.72,17.5,open-meteo-archive
